evidence_id,evidence_class,experiment_family,story_stage,scientific_role,source_key,quantity,canonical_source_path,canonical_source_sha256,split,training_scale,model_system,seed_set,n_training_seeds,point_estimate,across_training_seed_sd_ddof1,ci95,ci_type,cluster_unit,n_questions,n_unique_images,answer_set_size,metric_id,analysis_role,comparison_class,evidence_readiness,checkpoint_selection,excludes_zero,proposed_figure_use,proposed_table_use,proposed_dissertation_section,proposed_supervisor_slide,appendix_destination,mandatory_limitation
EV-SEED-v2_06.question_only.shuffled.train_40k,SEED,v2_06,S07_VISUAL_RELIANCE,CORE,v2_06/question_only/shuffled/train_40k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_06_reliance/results.json,45763fe56be11d42421a968922ac3212b5d1a21af77ccd87706ed44549b6a66b,v2_dev,train_40k,question_only/shuffled,0|1|2|3|42,5,0.45797,0.0029,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY,best development epoch,,VE0-FIG-A2,VE0-TAB-A2,R_APPENDIX_STATISTICS,SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result."
EV-SEED-v2_06.question_only.zeroed.train_40k,SEED,v2_06,S07_VISUAL_RELIANCE,CORE,v2_06/question_only/zeroed/train_40k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_06_reliance/results.json,45763fe56be11d42421a968922ac3212b5d1a21af77ccd87706ed44549b6a66b,v2_dev,train_40k,question_only/zeroed,0|1|2|3|42,5,0.45797,0.0029,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY,best development epoch,,VE0-FIG-A2,VE0-TAB-A2,R_APPENDIX_STATISTICS,SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result."
EV-SEED-v2_07.concat.train_100k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/concat/train_100k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_100k,concat,0|1|2|3|42,5,0.55084,0.00201,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.concat.train_250k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/concat/train_250k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_250k,concat,0|1|2|3|42,5,0.57861,0.00264,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.concat.train_40k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/concat/train_40k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_40k,concat,0|1|2|3|42,5,0.52398,0.00276,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.fusion.train_100k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/fusion/train_100k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_100k,fusion,0|1|2|3|42,5,0.56308,0.00268,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.fusion.train_250k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/fusion/train_250k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_250k,fusion,0|1|2|3|42,5,0.58226,0.00197,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.fusion.train_40k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/fusion/train_40k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_40k,fusion,0|1|2|3|42,5,0.5384,0.00218,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.product_576k.train_100k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/product_576k/train_100k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_100k,product_576k,0|1|2|3|42,5,0.56365,0.00223,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.product_576k.train_250k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/product_576k/train_250k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_250k,product_576k,0|1|2|3|42,5,0.58242,0.00318,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.product_576k.train_40k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/product_576k/train_40k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_40k,product_576k,0|1|2|3|42,5,0.53355,0.00312,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.question_only.train_100k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/question_only/train_100k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_100k,question_only,0|1|2|3|42,5,0.48294,0.00151,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
EV-SEED-v2_07.question_only.train_250k,SEED,v2_07,S05_TRAINING_SCALE,CORE,v2_07/question_only/train_250k,across-training-seed mean and sample standard deviation (ddof=1). NOT a confidence interval and NOT evaluation-sampling uncertainty,results/experiments/v2_07_scaling/results.json,852206e1b0a404955ed66c5b56a3b9bd7215c15fb35b438dd703cc6c497b79fc,v2_dev,train_250k,question_only,0|1|2|3|42,5,0.49769,0.00439,,NO_INTERVAL: this row carries training-seed dispersion only,NOT_APPLICABLE,7714,768,100,v2_closed_vocab_top1_index_match,SECONDARY,DESCRIPTIVE_ONLY,READY_SEED_ONLY_NO_INTERVAL,best development epoch,,VE0-FIG-03|VE0-FIG-A2,VE0-TAB-01|VE0-TAB-A2|VE0-TAB-A3,R1_BASELINES_AND_FUSION|R3_SCALING_BEHAVIOUR|R_APPENDIX_REPRESENTATION|R_APPENDIX_STATISTICS,SLIDE-05-SCALE-CLOSES-THE-GAP|SLIDE-BACKUP-SEED-STABILITY,VE0-FIG-A2,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. v2_07 ACCEPTED DOCUMENTED LIMITATION. No image-clustered evaluation interval is available for this family: row-level reconstruction was attempted and stopped by a point-estimate reproduction mismatch, and one of forty cells differs from reconstruction by one numerically tied row (v2_07::question_only::train_250k::seed2::normal, stored 0.49767 against recomputed 0.49754, a single float32 argmax tie on row index 6213 of 7,714). Report per-seed means and the across-training-seed sample sd only. No post-hoc partial-family reconstruction is authorised."
